;9;12;15;17;18;20;23;25;28;30;29;33;35;36;37;39;40;41;42;43;44;46;47;51;54;55;56;61;64;65;66;69;71;73;74;75;77;79;82;83;87;88;89;90;91;92;96;97;99;101;102;103;105;106;107;110;111;112;113;116;117;118;120;121;122;124;125;126;129;130;131;133;134;136;137;138;140;141;144;145;146;149;150;151;154;155;156;159;160;161;164;165;166;168;169;170;171;172;174;175;179;180;181;188;189;190;192;194;196;197;198;201;202;205;206;209;210;214;215;218;219;220;222;225;227;230;231;234;235;236;239;240;243;244;245;248;249;250;252;253;257;258;259;261;262;266;267;268;269;270;272;273;275;276;282;285;289;288;292;294;295;299;300;303;307;308;311;310;312;313;
RUOCCO Carla;0;0;12.5;0;0;0;0;0;0;0;3.77;0;6.58;2.35;4.17;0;0;0;5.88;0;15.75;0;0;0;0;0;0;4.26;0;4.12;10;14.71;14.81;15.85;16.67;35.79;6.67;0;0;0;0;1.85;14.93;0;0;0;0;0;0;0;0;0;0;3.85;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;14.29;29.79;5.62;5.56;0;0;0;32;0;0;9.09;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;2.9;0;14.29;13.64;0;0;41.35;0;0;0;0;0;3.9;0;0;55.56;10.47;0;10;0;0;0;3.23;0;0;0;0;0;3.33;0;0;0;0;0;83.33;0;0;0;0;0;0;0;0;0;4.55;0;47.73;0;0;0;97.37;0;0;0;0;0;0;0;9.84;0;0;4.65;0;0;3.85;0;3.23;0;0;0;0;0;0;0;0;0;0
BARONI Massimo Enrico;0;0;0;0;0;0;0;0;11.67;98.21;3.77;0;5.26;5.88;10.42;9.09;8.77;0;0;0;1.57;0;0;28.57;4;1.67;33.33;10.64;3.03;29.9;40;8.82;1.85;4.88;10.42;17.89;2.22;100;7.5;35.71;1.41;0;6.72;0;0;30.36;0;52.38;1.3;2.38;9.09;0;0;1.92;0;N.D.;N.D.;0;5.26;18.75;5.56;0;0;0;100;100;100;100;0;13.48;0;1.92;2.04;0;4;0;9.23;0;0;0;6;0;0;100;2.53;0;2.13;57.41;1.54;4.35;1.41;10.77;0;0;0;3.57;0;4.55;6.25;3.01;7.69;0;1.37;0;100;100;0;0;0;24.42;4.55;0;0;0;4.17;0;0;0;22.22;0;0;1.67;0;3.85;1.56;0;100;0;100;0;0;0;6.67;0;0;0;0;0;0;0;0;0;0;0;4.17;2.99;2.78;24.39;100;100;100;100;2.38;100;0;0;0;7.69;0;0;0;0;100;0;0;9.3;0;0;0;0.81
DAGA Federica;0;0;25;0;0;0;0;0;0;1.79;0;0;5.26;1.18;3.13;0;43.86;0;0;0;0;0;0;0;0;56.67;0;2.13;0;1.03;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;8.93;0;0;19.48;0;0;0;0;0.96;0;N.D.;N.D.;0;0;37.5;11.11;0;0;0;0;16;0;0;0;0;29.63;0;0;0;44;0;0;0;0;0;2;0;0;0;0;0;0;0;4.62;0;0;0;0;2.9;0;0;0;0;0;0;53.85;0;34.25;0;0;14.29;0;0;0;23.26;0;0;100;0;22.92;0;0;0;0;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TUZI Manuel;0;0;0;0;0;0;0;0;1.67;3.57;0;0;0;0;1.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.59;0;0;0;1.22;0;0;0;0;0;0;1.41;1.85;4.48;0;0;0;0;0;3.9;2.38;0;0;0;0.96;0;N.D.;N.D.;0;0;25;11.11;0;0;2.22;0;2;73.68;14.29;21.28;3.37;3.7;5.77;2.04;0;4;0;0;9.09;0;0;4;100;100;100;1.27;0;2.13;0;0;4.35;0;26.15;0;1.45;0;7.14;4.55;13.64;12.5;3.76;0;50;1.37;0;0;46.75;0;0;11.11;0;0;0;100;0;0;0;100;0;14.81;0;0;13.33;0;0;0;0;0;83.33;0;0;0;0;3.33;11.11;0;100;0;4.55;0;0;0;1.89;0;5.26;100;26.87;10.19;2.44;10.83;0;0;40.98;23.81;5.26;4.65;0;0;3.85;0;6.45;13.79;0;9.38;55.56;0;25.58;0;0;10.53;4.88
SALAFIA Angela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.18;0;0;100;0;0;8;1.67;0;0;0;10.31;0;0;38.89;4.88;6.25;3.16;0;0;88.75;0;0;1.85;5.97;0;0;3.57;11.11;0;2.6;0;0;0;5.56;1.92;0;N.D.;N.D.;0;5.26;0;0;0;0;2.22;0;0;0;14.29;2.13;7.87;1.85;57.69;0;0;0;0;3.08;0;0;0;12;0;0;0;2.53;0;4.26;3.7;9.23;0;0;6.15;50;0;0;7.14;0;0;3.13;0;0;0;4.11;0;0;0;0;0;0;9.3;0;0;0;0;6.25;0;0;0;11.11;0;0;1.67;0;3.85;1.56;3.13;0;0;0;0;0;0;1.67;0;0;0;0;9.09;0;6.82;0;1.89;0;0;0;0;2.78;0;11.67;0;0;3.28;4.76;0;0;0;0;0;0;3.23;5.17;0;0;0;0;0;0;0;5.26;3.25
VIGNAROLI Stefano;0;0;25;0;0;0;0;0;1.67;1.79;5.66;0;100;4.71;12.5;9.09;35.09;0;0;0;7.87;0;0;35.71;4;100;0;4.26;0;7.22;0;0;24.07;7.32;8.33;8.42;100;100;5;7.14;9.86;7.41;4.48;0;0;0;0;0;0;0;18.18;0;0;7.69;0;N.D.;N.D.;0;0;0;0;0;0;97.78;0;0;0;0;6.38;0;0;0;0;0;0;0;29.23;0;0;0;18;0;0;0;0;7.14;0;0;0;0;0;4.62;0;0;0;0;0;27.27;21.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.73;0;0;0;0;0;0;0;0;0;0;7.5;0;0;11.48;0;0;2.33;0;0;0;0;9.68;0;0;0;0;0;0;0;0;0;18.7
FLATI Francesca;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0;0;0;0;0;0;0;2.36;0;0;0;0;1.67;0;0;6.06;2.06;0;0;0;1.22;0;3.16;2.22;0;0;0;2.82;0;0;0;0;5.36;11.11;0;0;0;9.09;0;0;0;5.56;N.D.;N.D.;0;5.26;100;100;0;0;0;0;2;0;0;0;2.25;0;0;2.04;4.76;0;0;9.23;9.09;0;0;0;0;0;0;0;0;4.26;3.7;1.54;0;1.41;4.62;0;0;100;7.14;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0;9.09;0;0;0;0;0;0;0;0;2.17;0;0;0;0;0;3.13;0;0;0;0;0;0;0;0;0;0;0;0;0;4.55;0;0;0;0;0;0;1.85;2.44;0.83;0;0;1.64;2.38;52.63;9.3;42.86;0;0;0;3.23;1.72;0;3.13;0;0;4.65;0;0;5.26;2.44
SILVESTRI Francesco;0;0;0;0;0;0;0;0;0;98.21;0;0;0;0;8.33;27.27;8.77;0;0;0;0.79;0;100;57.14;8;20;41.67;2.13;15.15;6.19;70;2.94;29.63;1.22;6.25;6.32;22.22;0;8.75;92.86;11.27;14.81;11.19;0;0;19.64;0;0;6.49;9.52;18.18;0;0;17.31;0;N.D.;N.D.;38.89;5.26;56.25;33.33;0;0;2.22;0;10;0;0;2.13;47.19;1.85;71.15;6.12;11.9;8;11.11;1.54;9.09;0;0;18;0;0;0;5.06;0;23.4;0;6.15;8.7;29.58;53.85;50;100;0;0;0;0;0;0.75;0;0;2.74;0;0;25.97;0;0;11.11;17.44;4.55;15;0;0;20.83;100;0;0;14.81;10.87;8.33;6.67;0;0;4.69;0;0;0;0;0;0;0;0;0;0;8.33;0;0;0;38.64;7.69;0;0;2.63;0;4.48;0;41.46;0;0;0;0;0;0;11.63;0;0;11.54;0;9.68;6.9;75;18.75;0;0;9.3;0;0;0;4.88
GRANDE Marta;100;0;0;0;0;0;0;0;0;0;11.32;0;6.58;0;11.46;0;100;0;0;0;2.36;0;0;0;0;0;0;0;0;0;0;0;0;48.78;12.5;4.21;0;0;0;0;1.41;1.85;17.16;0;0;7.14;0;0;0;0;18.18;21.43;0;3.85;0;N.D.;N.D.;0;0;0;0;0;0;0;0;44;0;0;0;0;0;7.69;0;0;0;11.11;0;0;0;0;0;0;0;0;0;0;0;0;35.38;0;0;0;0;53.62;0;0;0;0;0;0;7.69;35;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.33;0;0;0;0;0;0;0;2.78;0;0;0;6.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.65;0;0;7.69;0;6.45;0;0;34.38;0;0;4.65;0;0;0;19.51
LORENZONI Gabriele;16.67;0;0;0;0;0;0;0;0;19.64;0;0;1.32;3.53;3.13;0;0;0;0;0;1.57;4.76;0;0;18;15;8.33;2.13;9.09;1.03;0;0;0;0;6.25;5.26;6.67;0;16.25;35.71;2.82;7.41;3.73;0;0;35.71;0;7.14;18.18;16.67;0;0;0;0.96;5.56;N.D.;N.D.;5.56;5.26;12.5;5.56;0;0;0;0;2;5.26;14.29;34.04;3.37;3.7;0;0;2.38;0;11.11;0;0;0;0;0;100;100;100;56.96;0;2.13;1.85;9.23;4.35;2.82;3.08;0;26.09;0;10.71;0;13.64;0;47.37;0;10;4.11;0;0;32.47;0;0;11.11;5.81;9.09;0;0;14.29;6.25;0;0;0;27.78;4.35;58.33;6.67;0;7.69;3.13;0;0;33.33;0;0;0;40;1.67;4.44;0;2.78;0;9.09;26.67;0;0;9.43;0;10.53;0;8.96;12.96;0;15.83;0;0;21.31;4.76;0;11.63;0;0;0;0;0;6.9;0;3.13;0;0;2.33;0;0;5.26;3.25
FRUSONE Luca;0;0;0;0;0;0;0;100;13.33;64.29;7.55;0;7.89;7.06;9.38;0;5.26;0;0;0;8.66;4.76;0;0;12;31.67;100;2.13;0;30.93;100;2.94;22.22;4.88;10.42;17.89;4.44;0;33.75;0;0;0;7.46;0;0;0;0;0;0;80.95;9.09;0;0;22.12;0;N.D.;N.D.;61.11;0;31.25;0;60;0;62.22;0;0;0;0;0;0;0;7.69;0;0;0;0;18.46;0;0;0;0;0;11.11;0;0;0;4.26;18.52;0;0;0;10.77;0;8.7;100;0;0;0;9.38;33.08;0;10;0;0;0;0;0;0;0;0;0;0;0;0;14.58;0;0;0;0;0;0;0;0;0;0;0;0;16.67;0;0;0;0;0;11.11;47.06;0;0;0;0;18.18;0;0;0;10.53;4.17;0;0;0;0;0;0;0;0;0;18.6;0;0;0;0;12.9;0;0;0;0;0;11.63;0;0;0;21.95
TRANO Raffaele;0;0;0;0;0;0;0;0;0;0;0;0;1.32;0;5.21;18.18;100;0;0;0;0.79;0;33.33;0;62;0;0;2.13;0;1.03;0;0;0;1.22;0;0;2.22;0;12.5;0;2.82;1.85;100;100;0;1.79;0;4.76;25.97;0;9.09;0;0;10.58;0;N.D.;N.D.;0;5.26;100;5.56;0;0;2.22;0;14;5.26;0;0;10.11;0;23.08;0;0;0;0;100;100;0;0;0;0;18.52;0;3.8;0;14.89;3.7;3.08;4.35;0;1.54;0;0;0;7.14;4.55;13.64;0;10.53;0;5;2.74;0;0;3.9;0;0;16.67;1.16;0;0;0;42.86;0;0;0;0;5.56;100;0;1.67;0;0;0;0;0;0;0;0;0;0;10;2.22;0;0;0;18.18;13.33;0;100;100;100;0;8.33;100;100;2.44;11.67;0;0;4.92;7.14;15.79;9.3;0;0;0;5.56;3.23;0;0;0;44.44;83.33;4.65;0;0;100;100
FASSINA Stefano;0;0;0;0;0;14.29;100;6.25;18.33;3.57;37.74;0;100;16.47;22.92;100;100;0;0;0;1.57;80.95;0;35.71;34;3.33;0;34.04;0;100;0;17.65;100;0;12.5;12.63;100;0;53.75;0;11.27;14.81;44.78;100;0;14.29;0;0;1.3;4.76;0;0;0;7.69;0;N.D.;N.D.;5.56;47.37;50;33.33;0;0;71.11;0;74;15.79;100;8.51;80.9;100;100;10.2;52.38;20;11.11;29.23;9.09;0;0;6;0;33.33;50;36.71;7.14;8.51;0;20;8.7;57.75;72.31;100;10.14;0;100;81.82;36.36;100;45.86;0;40;76.71;0;0;23.38;100;0;11.11;39.53;0;100;25;0;52.08;0;0;0;100;65.22;100;88.33;0;50;9.38;6.25;100;83.33;0;0;0;100;0;100;0;0;0;0;0;25;53.85;30.19;0;7.89;16.67;65.67;50;82.93;15;0;0;98.36;97.62;57.89;4.65;0;0;11.54;27.78;0;77.59;100;100;11.11;0;27.91;0;50;0;60.16
VARRICA Adriano;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;4.76;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1.25;7.14;100;3.7;2.99;0;0;1.79;0;0;0;0;0;0;0;0.96;0;N.D.;N.D.;0;0;0;0;0;0;4.44;0;0;0;0;0;0;0;0;0;4.76;0;0;100;100;0;0;0;0;0;0;0;0;10.64;1.85;1.54;0;2.82;0;0;0;0;0;40.91;0;0;1.5;7.69;0;1.37;0;0;19.48;0;0;0;2.33;9.09;25;0;0;25;0;0;0;20.37;0;58.33;8.33;0;0;3.13;0;0;0;100;0;0;20;11.67;6.67;0;2.78;0;9.09;0;0;0;0;0;0;0;0;1.85;2.44;2.5;0;0;8.2;2.38;0;0;0;100;3.85;0;0;0;0;9.38;0;0;0;0;0;5.26;7.32
SALTAMARTINI Barbara;0;0;25;0;0;0;0;0;0;0;0;0;34.21;45.88;23.96;0;0;0;5.88;0;48.03;0;0;0;0;3.33;0;12.77;54.55;48.45;0;14.71;12.96;0;0;6.32;0;100;21.25;0;0;0;8.21;0;0;1.79;0;2.38;100;2.38;0;0;0;0;0;N.D.;N.D.;11.11;0;12.5;5.56;0;0;15.56;0;0;15.79;0;6.38;5.62;7.41;19.23;12.24;0;4;0;0;0;0;0;8;0;0;0;5.06;0;0;3.7;0;0;0;0;0;5.8;0;0;4.55;0;0;18.05;0;0;0;50;0;18.18;0;0;0;37.21;0;0;0;0;4.17;0;0;0;0;4.35;8.33;0;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;46.67;11.36;0;50.94;0;0;0;8.96;7.41;0;54.17;0;0;0;9.52;0;9.3;0;0;15.38;0;80.65;3.45;0;37.5;0;0;23.26;0;0;21.05;0
D’ORSO Valentina;0;0;0;0;0;0;0;0;0;1.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;1.12;0;0;0;0;0;0;92.31;0;0;0;0;0;0;0;0;0;0;7.41;1.54;0;0;0;0;0;100;0;4.55;0;0;0;0;5;0;0;0;0;0;0;0;10.47;0;0;0;0;0;0;0;0;0;0;58.33;0;0;0;40.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.94;0;0;0;0;0;0;100;0;0;1.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SACCANI Gloria;16.67;0;0;0;0;0;0;93.75;0;0;0;0;0;0;85.42;100;100;0;0;0;99.21;0;0;0;0;0;0;4.26;0;100;100;0;100;100;100;100;0;0;0;14.29;0;96.3;100;100;0;16.07;100;100;1.3;38.1;9.09;0;100;100;100;N.D.;N.D.;100;100;100;100;100;0;100;100;100;100;100;4.26;80.9;100;100;100;0;76;100;100;100;0;0;100;0;0;100;0;7.14;100;100;100;100;0;16.92;100;100;100;28.57;72.73;100;100;40.6;0;5;100;0;100;100;0;100;0;10.47;100;100;0;0;25;0;0;0;100;0;58.33;100;0;0;0;0;0;0;0;0;0;0;0;0;47.06;0;0;100;0;0;0;13.21;0;0;0;0;47.22;100;3.33;0;100;100;97.62;100;100;14.29;0;3.85;0;19.35;100;0;0;0;100;100;0;0;100;100
DURIGON Claudio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.63;18.18;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;45.24;0;0;0;0;0;17.31;0;N.D.;N.D.;0;0;0;0;0;0;97.78;0;0;0;0;0;0;0;0;0;90.48;0;0;0;0;0;0;44;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.11;0;0;0;0;7.69;20.31;100;100;83.33;0;0;0;80;21.67;40;100;0;0;27.27;86.67;25;0;71.7;0;60.53;0;100;27.78;100;58.33;100;0;24.59;16.67;57.89;6.98;14.29;0;3.85;55.56;87.1;24.14;0;34.38;0;83.33;11.63;0;0;0;20.33
GERARDI Francesca;0;0;0;0;33.33;0;0;6.25;0;1.79;1.89;0;1.32;1.18;7.29;0;0;0;0;0;99.21;0;0;0;0;0;0;0;0;0;0;0;0;1.22;0;62.11;0;0;0;0;0;0;0;0;0;5.36;0;0;81.82;9.52;0;0;0;0;100;N.D.;N.D.;55.56;0;0;5.56;0;0;0;0;0;5.26;71.43;0;0;11.11;0;0;0;0;0;0;0;0;0;0;0;0;8.33;0;0;0;1.85;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;1.3;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;3.33;0;0;0;100;100;0;0;0;0;0;5;17.78;0;5.56;0;13.64;0;25;0;56.6;0;28.95;0;100;68.52;4.88;23.33;0;0;21.31;0;26.32;11.63;0;0;3.85;0;9.68;10.34;0;0;0;0;0;0;0;0;3.25
LOMBARDO Antonio;0;0;0;0;0;0;0;93.75;0;0;0;0;0;0;0;0;0;100;0;0;0.79;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100;100;0;0;0;0;0;0.75;0;0;1.79;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;6.25;0;0;0;0;0;0;0;0;0;0;0;7.69;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;100;0;0;0;0.75;0;40;0;0;0;0;0;100;0;0;0;5;0;0;0;100;0;0;0;0;0;8.33;0;0;100;100;100;83.33;100;100;0;0;0;2.22;100;0;0;0;0;0;0;0;0;0;0;0;0;2.44;0;0;0;0;0;57.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALENTINI Valentino;0;0;0;0;0;0;33.33;0;10;67.86;7.55;0;28.95;10.59;17.71;0;5.26;0;0;0;14.96;4.76;0;0;62;16.67;0;27.66;42.42;100;100;100;100;100;100;100;4.44;100;10;7.14;100;7.41;46.27;100;0;8.93;0;0;2.6;2.38;27.27;21.43;100;100;0;N.D.;N.D.;0;63.16;100;100;100;100;22.22;0;8;5.26;0;100;100;100;28.85;32.65;100;32;11.11;35.38;0;0;0;8;0;3.7;0;17.72;7.14;44.68;100;100;100;1.41;100;100;8.7;0;57.14;31.82;4.55;100;29.32;100;5;78.08;50;100;100;0;17.65;100;46.51;4.55;100;100;100;25;0;0;0;68.52;100;0;100;0;3.85;0;0;0;100;0;0;100;100;0;100;100;2.78;0;100;0;100;0;47.17;0;100;0;10.45;13.89;7.32;100;0;0;57.38;7.14;5.26;39.53;100;0;7.69;5.56;0;15.52;0;18.75;11.11;0;55.81;0;0;0;43.09
MATURI Filippo;0;0;0;0;0;14.29;0;0;0;0;0;0;1.32;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;46.39;100;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;2.38;0;0;0;0.96;0;N.D.;N.D.;0;31.58;0;0;0;0;0;0;0;5.26;0;2.13;0;0;1.92;0;0;0;100;0;0;0;0;0;0;3.7;8.33;0;0;0;0;4.62;0;1.41;1.54;0;0;0;0;0;9.09;0;0.75;0;0;0;0;0;2.6;0;5.88;0;0;0;0;0;0;75;0;0;0;0;2.17;0;6.67;0;0;10.94;100;100;0;0;0;100;100;100;100;100;0;0;9.09;0;0;0;0;0;2.63;0;1.49;0;2.44;0;0;0;13.11;0;57.89;6.98;0;0;0;0;100;1.72;0;0;100;16.67;0;0;0;0;0
BASINI Giuseppe;83.33;0;62.5;0;66.67;0;66.67;0;16.67;37.5;30.19;0;47.37;64.71;61.46;45.45;29.82;0;41.18;100;62.99;38.1;16.67;0;22;56.67;33.33;46.81;51.52;40.21;40;44.12;31.48;100;35.42;62.11;66.67;0;60;50;95.77;33.33;53.73;0;0;42.86;11.11;52.38;92.21;61.9;54.55;0;94.44;55.77;0;N.D.;N.D.;88.89;0;37.5;22.22;60;0;97.78;0;30;5.26;71.43;31.91;10.11;18.52;30.77;2.04;35.71;24;100;72.31;0;0;0;44;100;100;100;25.32;0;21.28;48.15;50.77;4.35;40.85;27.69;0;2.9;0;100;100;100;100;62.41;15.38;15;30.14;50;0;35.06;0;29.41;0;39.53;100;5;0;14.29;77.08;16.13;33.33;0;48.15;54.35;83.33;83.33;0;3.85;43.75;100;100;0;100;100;0;0;30;20;100;2.78;0;59.09;0;100;0;49.06;0;63.16;12.5;44.78;80.56;100;38.33;0;0;100;28.57;57.89;18.6;71.43;100;38.46;50;29.03;56.9;0;90.63;11.11;0;79.07;0;0;15.79;100
DE ANGELIS Sara;0;0;0;0;0;0;0;0;100;100;100;0;60.53;1.18;1.04;100;100;0;0;0;0;0;0;0;0;1.67;0;2.13;3.03;10.31;0;14.71;5.56;1.22;2.08;60;100;0;0;0;1.41;0;3.73;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;5.26;18.75;0;0;0;2.22;0;100;100;100;4.26;0;0;1.92;0;0;0;0;0;0;0;0;2;0;0;8.33;1.27;7.14;0;0;0;0;0;1.54;0;100;0;0;0;0;0;0;0;0;1.37;0;0;0;0;0;5.56;0;0;10;0;0;0;0;0;100;100;0;0;0;0;3.85;12.5;100;0;0;0;0;0;0;0;2.22;0;0;0;0;0;11.36;0;1.89;0;0;0;0;47.22;100;100;100;100;100;0;0;2.33;0;0;0;0;100;3.45;0;3.13;0;0;2.33;0;0;0;0.81
LICATINI Caterina;0;0;0;0;0;100;0;0;0;0;3.77;0;0;16.47;6.25;0;3.51;0;0;0;1.57;0;0;0;2;1.67;0;0;0;5.15;10;0;1.85;6.1;6.25;18.95;80;50;7.5;0;5.63;0;0.75;0;0;5.36;0;0;0;0;0;0;0;1.92;0;N.D.;N.D.;5.56;0;100;100;100;100;100;100;4;0;0;2.13;0;1.85;0;0;11.9;12;0;1.54;0;0;0;4;0;0;0;69.62;100;100;1.85;0;0;0;0;100;100;100;3.57;0;0;0;18.05;0;0;30.14;0;0;3.9;0;0;0;1.16;0;0;0;0;0;0;6.67;0;18.52;2.17;0;21.67;0;19.23;4.69;0;0;83.33;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;0;0;2.99;0;0;1.67;0;0;4.92;0;0;0;0;0;0;5.56;0;0;25;3.13;0;0;100;0;50;0;1.63
TRANCASSINI Paolo;0;0;0;0;100;0;0;0;6.67;5.36;0;0;0;3.53;1.04;9.09;3.51;0;23.53;0;0.79;0;0;0;0;38.33;0;2.13;0;0;0;0;0;0;0;12.63;0;0;1.25;0;0;0;0;100;0;3.57;0;100;7.79;2.38;9.09;0;22.22;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;4;5.26;0;6.38;1.12;12.96;1.92;2.04;0;0;0;6.15;90.91;0;0;2;0;0;0;15.19;0;2.13;0;6.15;0;0;3.08;50;27.54;0;3.57;0;0;0;0;0;5;1.37;0;0;1.3;100;0;0;0;0;0;0;100;100;3.23;13.33;0;1.85;0;0;23.33;0;3.85;17.19;0;0;0;0;100;0;0;0;0;0;2.78;0;4.55;0;2.27;7.69;1.89;0;0;0;1.49;2.78;14.63;0;0;0;13.11;4.76;0;0;0;0;7.69;0;3.23;3.45;0;0;0;83.33;0;0;100;0;15.45
AIELLO Davide;100;0;0;0;33.33;0;0;0;0;5.36;9.43;0;0;2.35;12.5;0;0;0;0;0;3.15;0;0;0;0;1.67;0;0;0;1.03;0;0;1.85;0;0;3.16;100;0;1.25;0;9.86;14.81;0;0;0;30.36;0;0;0;2.38;0;0;0;0;0;N.D.;N.D.;0;5.26;6.25;0;20;0;0;0;2;0;0;0;0;0;3.85;0;2.38;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;1.54;0;0;0;0;0;0;3.57;4.55;4.55;0;0;0;0;1.37;0;0;1.3;0;0;0;1.16;0;0;0;0;2.08;0;0;0;5.56;0;0;76.67;0;0;3.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;0;0;0;4.17;0;0;0;0;0;0;4.92;2.38;0;4.65;0;0;3.85;5.56;0;0;0;0;0;0;0;0;0;0;0
CANCELLERI Azzurra;0;0;0;0;0;0;0;62.5;0;0;0;0;21.05;24.71;28.13;0;5.26;0;0;0;1.57;4.76;16.67;0;0;0;0;10.64;0;0;30;0;0;6.1;16.67;2.11;0;0;13.75;0;0;0;0;0;0;0;11.11;0;5.19;0;27.27;0;5.56;6.73;0;N.D.;N.D.;11.11;0;0;16.67;20;0;73.33;0;0;0;0;0;22.47;1.85;0;0;0;24;11.11;0;0;0;0;0;0;0;0;0;0;0;16.67;0;4.35;0;0;0;0;0;0;0;0;0;27.82;0;10;5.48;0;0;6.49;0;0;0;3.49;0;15;0;0;10.42;0;0;0;3.7;2.17;0;5;0;19.23;10.94;3.13;0;0;0;0;0;0;20;13.33;5.88;2.78;0;4.55;0;0;0;0;0;5.26;0;2.99;0.93;0;0;0;0;0;0;0;4.65;0;0;0;0;0;0;0;0;0;0;60.47;0;0;0;0
RAMPELLI Fabio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;12.5;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CANNATELLI Pasquale Pio Graziano;0;0;0;0;0;0;0;6.25;5;3.57;5.66;0;2.63;2.35;5.21;27.27;5.26;100;0;0;4.72;4.76;0;0;2;8.33;100;4.26;100;3.09;0;0;3.7;100;25;5.26;2.22;100;0;0;2.82;0;0;0;0;5.36;0;0;100;4.76;9.09;0;0;3.85;5.56;N.D.;N.D.;16.67;10.53;6.25;0;100;0;0;0;0;0;0;6.38;26.97;5.56;100;0;2.38;16;0;0;18.18;0;0;2;0;3.7;25;0;0;6.38;7.41;4.62;0;0;16.92;0;100;100;3.57;0;9.09;0;3.01;100;5;4.11;0;0;1.3;0;0;0;3.49;100;20;0;0;25;0;0;0;1.85;0;0;6.67;0;0;1.56;100;100;16.67;0;0;0;20;100;100;100;0;0;9.09;0;4.55;0;1.89;0;5.26;4.17;0;5.56;4.88;100;0;0;3.28;0;0;0;0;0;30.77;0;0;100;0;18.75;0;0;4.65;0;0;0;4.07
